2023-12-18 09:48:59,579 - Frame_Processor - ERROR - the JSON object must be str, bytes or bytearray, not NoneType
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:32,394 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:32,950 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:33,196 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:33,747 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:33,890 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:34,341 - Frame_Processor - ERROR - index 0 is out of bounds for dimension 0 with size 0
2023-12-22 11:49:34,485 - Frame_Processor - ERROR - index 0 is out of bounds for dimension 0 with size 0
2023-12-22 11:49:34,931 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:35,286 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:35,735 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:35,877 - Frame_Processor - ERROR - index 0 is out of bounds for dimension 0 with size 0
2023-12-22 11:49:36,430 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:36,481 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:37,032 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:37,078 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:37,628 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:37,678 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:38,434 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:38,658 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:39,046 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:39,211 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:39,667 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:39,721 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:40,316 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:40,364 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:40,917 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:40,964 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:42,062 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:42,830 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:43,382 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:43,533 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:43,982 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:44,335 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:44,988 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:45,342 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:46,422 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:46,468 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:46,619 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:46,692 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:47,061 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:47,225 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)

2023-12-22 11:49:47,812 - Frame_Processor - ERROR - OpenCV(4.8.1) :-1: error: (-5:Bad argument) in function 'rectangle'
> Overload resolution failed:
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'pt2' (pos 3)
>  - rectangle() missing required argument 'color' (pos 3)
